pk,movie_id,keyword_id
14734,360920,207317
14735,13700,4932
14736,13700,18165
14737,13700,223068
14738,5175,779
14739,5175,12670
14740,5175,157241
14741,5175,165583
14742,5175,167316
14743,5175,179431
14744,5175,219404
14745,5175,269233
14746,776512,236
14747,776512,894
14748,776512,1252
14749,776512,1419
14750,776512,5707
14751,776512,12648
14752,776512,182536
14753,776512,212642
14754,645788,441
14755,645788,12367
14756,645788,171493
14757,645788,254676
14758,338762,2651
14759,338762,9715
14760,338762,9717
14761,338762,10937
14762,338762,164218
14763,338762,258575
14764,58595,2011
14765,58595,2343
14766,58595,2883
14767,58595,3205
14768,58595,4978
14769,58595,5774
14770,58595,8353
14771,58595,9758
14772,58595,169343
14773,58595,173003
14774,58595,179411
14775,58595,199814
14776,10402,1357
14777,10402,2269
14778,10402,3248
14779,10402,3473
14780,10402,6095
14781,10402,6739
14782,10402,6876
14783,10402,11722
14784,10402,13059
14785,10402,33625
14786,10402,156731
14787,1830,242
14788,1830,393
14789,1830,407
14790,1830,612
14791,1830,1803
14792,1830,2106
14793,1830,2150
14794,1830,4267
14795,1830,6163
14796,1830,6710
14797,1830,7336
14798,1830,9672
14799,1830,13059
14800,1830,210504
14801,377,1468
14802,377,1566
14803,377,2116
14804,377,2494
14805,377,3030
14806,377,4426
14807,377,6152
14808,377,6259
14809,377,9826
14810,377,12339
14811,377,18029
14812,377,33457
14813,377,157418
14814,377,163841
14815,377,170383
14816,377,171814
14817,377,190157
14818,377,256183
14819,9016,679
14820,9016,697
14821,9016,818
14822,9016,1826
14823,9016,1860
14824,9016,1969
14825,9016,4418
14826,9016,6956
14827,9016,9736
14828,9016,9882
14829,9016,9951
14830,9016,10028
14831,9016,10594
14832,9016,11088
14833,9016,13194
14834,9016,14544
14835,9016,156316
14836,9016,187019
14837,9016,196483
14838,9016,211560
14839,9016,226370
14840,9016,269510
14841,68368,1852
14842,68368,6149
14843,68368,6563
14844,68368,9727
14845,68368,10125
14846,68368,210024
14847,68368,236590
14848,189349,210024
14849,17654,100
14850,17654,542
14851,17654,2766
14852,17654,3644
14853,17654,4339
14854,17654,4375
14855,17654,4565
14856,17654,6017
14857,17654,6086
14858,17654,8201
14859,17654,9951
14860,17654,10650
14861,17654,11800
14862,17654,12026
14863,17654,12425
14864,17654,158276
14865,17654,160910
14866,17654,195139
14867,17654,231277
14868,17654,233016
14869,17654,250163
14870,17654,268132
14871,407436,414
14872,407436,818
14873,407436,1994
14874,407436,4809
14875,407436,10468
14876,407436,10683
14877,407436,10787
14878,407436,11477
14879,407436,166478
14880,407436,245230
14881,613093,514
14882,613093,1706
14883,613093,2652
14884,613093,12377
14885,9874,797
14886,9874,836
14887,9874,2863
14888,9874,3246
14889,9874,3261
14890,9874,6259
14891,9874,8015
14892,9874,9826
14893,9874,10726
14894,9874,15155
14895,9874,219404
14896,9874,269233
14897,484641,90
14898,484641,591
14899,484641,2106
14900,484641,3278
14901,484641,12367
14902,484641,158718
14903,484641,173242
14904,484641,206041
14905,484641,210608
14906,484641,253885
14907,866413,188
14908,866413,10131
14909,866413,12670
14910,866413,41385
14911,866413,191440
14912,866413,205734
14913,1927,387
14914,1927,582
14915,1927,1299
14916,1927,1402
14917,1927,1419
14918,1927,1718
14919,1927,2766
14920,1927,2800
14921,1927,3695
14922,1927,4375
14923,1927,8570
14924,1927,9715
14925,1927,9717
14926,1927,12393
14927,1927,13005
14928,1927,13073
14929,1927,14760
14930,1927,15162
14931,1927,18034
14932,1927,18047
14933,1927,157344
14934,1927,162365
14935,1927,163074
14936,1927,163207
14937,1927,179102
14938,1927,184987
14939,1927,222797
14940,1927,269233
14941,38594,210024
14942,38594,276958
14943,514439,818
14944,514439,14641
14945,340270,9673
14946,340270,172656
14947,340270,182250
14948,340270,215258
14949,308266,417
14950,308266,5939
14951,308266,6212
14952,308266,6974
14953,308266,14964
14954,308266,229488
14955,10995,818
14956,10995,965
14957,10995,2087
14958,10995,2389
14959,10995,2692
14960,10995,2956
14961,10995,4320
14962,10995,7983
14963,10995,9673
14964,10995,11190
14965,10995,11254
14966,10995,14669
14967,10995,14794
14968,10995,33513
14969,10995,34117
14970,10995,162804
14971,10995,207876
14972,10995,229706
14973,10995,300685
14974,449406,4344
14975,449406,15149
14976,449406,18165
14977,1110918,4995
14978,1110918,5248
14979,1110918,7312
14980,1110918,146946
14981,1110918,176227
14982,1110918,309479
14983,581644,539
14984,581644,1321
14985,581644,10051
14986,581644,191047
14987,22538,282
14988,22538,1329
14989,22538,1594
14990,22538,4227
14991,22538,9717
14992,22538,11321
14993,22538,18712
14994,22538,170335
14995,22538,175297
14996,22538,175301
14997,22538,175316
14998,22538,175321
14999,22538,175322
15000,22538,179430
15001,99361,258403
15002,453354,966
15003,453354,10809
15004,453354,13088
15005,453354,14714
15006,453354,15162
15007,453354,164092
15008,453354,187056
15009,453354,240315
15010,340382,13141
15011,340382,285442
15012,458305,1009
15013,458305,10532
15014,458305,14632
15015,458305,18029
15016,458305,157533
15017,458305,158142
15018,1069913,215325
15019,1069913,282985
15020,1370,271
15021,1370,1375
15022,1370,2111
15023,1370,2434
15024,1370,3055
15025,1370,3434
15026,1370,3538
15027,1370,3541
15028,1370,4269
15029,1370,4276
15030,1370,5389
15031,323260,11722
15032,323260,190370
15033,10588,380
15034,10588,977
15035,10588,3925
15036,10588,4630
15037,10588,6669
15038,10588,9253
15039,10588,9887
15040,10588,10275
15041,10588,15101
15042,10588,40846
15043,10588,160364
15044,10588,185071
15045,10588,188748
15046,10588,204905
15047,10588,209220
15048,10588,240237
15049,10588,240315
15050,188161,75
15051,188161,154846
15052,188161,155573
15053,188161,179430
15054,188161,179431
15055,188161,215404
15056,727745,818
15057,727745,3616
15058,727745,9663
15059,727745,13088
15060,18861,210024
15061,349445,159551
15062,258489,409
15063,258489,5160
15064,258489,5650
15065,258489,7347
15066,258489,10787
15067,251,417
15068,251,663
15069,251,881
15070,251,975
15071,251,1553
15072,251,4116
15073,251,6154
15074,251,6155
15075,251,9826
15076,251,34079
15077,251,162846
15078,251,210530
15079,8839,3335
15080,8839,6054
15081,8839,6152
15082,8839,6155
15083,8839,9713
15084,8839,33637
15085,8839,162846
15086,8839,189449
15087,8839,193545
15088,8839,202322
15089,8839,206834
15090,8839,256908
15091,9072,1009
15092,9072,2393
15093,9072,2587
15094,9072,5290
15095,9072,15009
15096,758724,456
15097,758724,2602
15098,758724,3358
15099,758724,6152
15100,758724,6154
15101,758724,10941
15102,758724,11317
15103,758724,15001
15104,758724,68646
15105,758724,238336
15106,758724,243003
15107,758724,256183
15108,758724,281776
15109,138832,534
15110,138832,1890
15111,138832,1977
15112,138832,2231
15113,138832,2407
15114,138832,3391
15115,138832,3473
15116,138832,4009
15117,138832,6593
15118,138832,7312
15119,138832,10776
15120,138832,11687
15121,138832,12422
15122,138832,14647
15123,138832,14964
15124,138832,18026
15125,138832,33067
15126,138832,47023
15127,138832,155857
15128,138832,186281
15129,138832,186819
15130,138832,207190
15131,138832,208236
15132,138832,282190
15133,138832,285626
15134,138832,308566
15135,138832,308567
15136,106758,301766
15137,74997,332
15138,74997,459
15139,74997,570
15140,74997,625
15141,74997,1009
15142,74997,1930
15143,74997,2804
15144,74997,2820
15145,74997,3032
15146,74997,4399
15147,74997,4426
15148,74997,4728
15149,74997,6100
15150,74997,9663
15151,74997,9701
15152,74997,9758
15153,74997,9826
15154,74997,10053
15155,74997,10292
15156,74997,10392
15157,74997,11527
15158,74997,11534
15159,74997,13006
15160,74997,13125
15161,74997,14624
15162,74997,14690
15163,74997,14707
15164,74997,15365
15165,74997,15381
15166,74997,18077
15167,74997,33430
15168,74997,33433
15169,74997,33434
15170,74997,33435
15171,74997,33437
15172,74997,33439
15173,74997,33442
15174,74997,33448
15175,74997,33656
15176,74997,33740
15177,74997,34079
15178,74997,41381
15179,74997,159595
15180,74997,167598
15181,74997,184226
15182,74997,193698
15183,74997,212410
15184,74997,212412
15185,74997,212415
15186,74997,212416
15187,74997,212417
15188,74997,212419
15189,74997,212421
15190,74997,212422
15191,74997,212423
15192,2251,242
15193,2251,596
15194,2251,1326
15195,2251,1664
15196,2251,2132
15197,2251,4320
15198,2251,207767
15199,458083,155477
15200,295830,1299
15201,295830,4372
15202,295830,4375
15203,295830,13141
15204,295830,18514
15205,295830,156803
15206,295830,207826
15207,295830,215755
15208,295830,285442
15209,295830,288394
15210,16871,394
15211,16871,3640
15212,16871,10292
15213,16871,10541
15214,16871,11268
15215,16871,14742
15216,16871,156075
15217,16871,166539
15218,16871,172417
15219,16871,172418
15220,258230,818
15221,258230,1158
15222,258230,1299
15223,258230,1566
15224,258230,2679
15225,258230,3030
15226,258230,3352
15227,258230,6256
15228,258230,6564
15229,258230,6733
15230,258230,10163
15231,258230,10624
15232,258230,14673
15233,258230,164039
15234,20526,310
15235,20526,1308
15236,20526,2423
15237,20526,3222
15238,20526,3469
15239,20526,4286
15240,20526,4565
15241,20526,8469
15242,20526,9663
15243,20526,9758
15244,20526,18133
15245,20526,231554
15246,20526,236778
15247,20526,272676
15248,10140,818
15249,10140,2043
15250,10140,2343
15251,10140,6917
15252,10140,11477
15253,10140,12554
15254,10140,13084
15255,10140,170362
15256,10140,182772
15257,10140,188280
15258,10140,207372
15259,10140,211227
15260,10140,240119
15261,10140,240485
15262,10140,241980
15263,10140,246466
15264,10140,269233
15265,37799,818
15266,37799,2157
15267,37799,2463
15268,37799,9672
15269,37799,12361
15270,37799,12995
15271,37799,15016
15272,37799,162749
15273,37799,170209
15274,37799,171063
15275,37799,171065
15276,37799,171067
15277,37799,171068
15278,37799,171070
15279,37799,176834
15280,37799,220076
15281,37799,220831
15282,37799,222517
15283,37799,251292
15284,821420,2792
15285,821420,5923
15286,821420,6019
15287,821420,156948
15288,821420,175233
15289,821420,232812
15290,821420,235261
15291,854,851
15292,854,974
15293,854,2422
15294,854,3289
15295,854,4375
15296,854,9253
15297,854,9715
15298,854,9717
15299,854,9887
15300,854,9903
15301,854,15162
15302,854,33556
15303,854,156257
15304,854,162487
15305,854,163074
15306,854,179101
15307,854,251513
15308,854,302771
15309,52212,4129
15310,52212,10505
15311,52212,11705
15312,52212,14735
15313,52212,14778
15314,52212,207883
15315,52212,267122
15316,699173,155477
15317,1082206,9673
15318,6114,212
15319,6114,272
15320,6114,596
15321,6114,1890
15322,6114,2158
15323,6114,3133
15324,6114,4197
15325,6114,9714
15326,6114,155301
15327,6114,156112
15328,6114,160292
15329,6114,169620
15330,6114,207928
15331,6114,213097
15332,18334,3880
15333,18334,10292
15334,18334,13006
15335,1402,582
15336,1402,641
15337,1402,960
15338,1402,992
15339,1402,2346
15340,1402,2981
15341,1402,3640
15342,1402,4636
15343,1402,4671
15344,1402,5565
15345,1402,9672
15346,1402,10332
15347,1402,10631
15348,1402,195889
15349,6637,90
15350,6637,212
15351,6637,441
15352,6637,483
15353,6637,782
15354,6637,840
15355,6637,970
15356,6637,1157
15357,6637,1321
15358,6637,1454
15359,6637,3371
15360,6637,3998
15361,6637,6956
15362,6637,41586
15363,6637,179585
15364,6637,184134
15365,6637,215141
15366,374720,254
15367,374720,966
15368,374720,1295
15369,374720,1956
15370,374720,2227
15371,374720,3203
15372,374720,4100
15373,374720,5300
15374,374720,6092
15375,374720,9335
15376,374720,9672
15377,374720,10349
15378,374720,11107
15379,374720,11109
15380,374720,12995
15381,374720,13065
15382,374720,33652
15383,374720,162365
15384,374720,197413
15385,374720,207883
15386,374720,251579
15387,374720,251580
15388,149870,233
15389,149870,334
15390,149870,1956
15391,149870,3521
15392,149870,3800
15393,149870,5565
15394,149870,5571
15395,149870,9525
15396,149870,9673
15397,149870,159845
15398,149870,210024
15399,10528,212
15400,10528,703
15401,10528,770
15402,10528,818
15403,10528,1909
15404,10528,4252
15405,10528,5638
15406,10528,9104
15407,10528,9826
15408,10528,10028
15409,10528,10714
15410,10528,11855
15411,10528,12570
15412,10528,15214
15413,10528,33514
15414,10528,207928
15415,10528,252596
15416,10528,273879
15417,1022256,246377
15418,1265,380
15419,1265,6054
15420,1265,6733
15421,1265,10226
15422,1265,10873
15423,1265,13151
15424,1265,15101
15425,1265,166287
15426,1265,170345
15427,1265,170350
15428,1265,170351
15429,1265,170356
15430,1265,170362
15431,1265,204383
15432,9316,779
15433,9316,3434
15434,9316,6024
15435,9316,6211
15436,9316,10199
15437,9316,10514
15438,9316,10855
15439,482036,155477
15440,767304,949
15441,767304,158780
15442,869,690
15443,869,1826
15444,869,1828
15445,869,2020
15446,869,2552
15447,869,2831
15448,869,3801
15449,869,4379
15450,869,4565
15451,869,10158
15452,869,14759
15453,869,207569
15454,869,285268
15455,297761,2095
15456,297761,3269
15457,297761,3289
15458,297761,9715
15459,297761,194404
15460,297761,229266
15461,542507,470
15462,542507,10028
15463,542507,11322
15464,542507,210024
15465,542507,252596
15466,47933,9951
15467,47933,14909
15468,654974,65
15469,654974,169826
15470,654974,193048
15471,654974,207317
15472,13179,2710
15473,13179,6202
15474,13179,166471
15475,509967,407
15476,509967,8032
15477,509967,10950
15478,509967,191027
15479,509967,195323
15480,509967,274978
15481,509967,275100
15482,602,797
15483,602,1612
15484,602,1627
15485,602,1825
15486,602,4097
15487,602,4278
15488,602,9738
15489,602,9739
15490,602,9951
15491,602,13031
15492,602,14643
15493,602,14909
15494,602,176217
15495,602,177163
15496,602,186497
15497,602,269233
15498,207,30
15499,207,490
15500,207,496
15501,207,1992
15502,207,2132
15503,207,6054
15504,207,10508
15505,207,10683
15506,207,15165
15507,207,156799
15508,207,170378
15509,207,185158
15510,207,208611
15511,207,296608
15512,11212,520
15513,11212,690
15514,11212,1009
15515,11212,1930
15516,11212,6241
15517,11212,160488
15518,11212,170865
15519,11212,196581
15520,11212,298197
15521,11212,298198
15522,696157,1803
15523,696157,4048
15524,696157,5565
15525,696157,6412
15526,696157,10229
15527,696157,33922
15528,696157,158718
15529,696157,228558
15530,696157,254106
15531,27576,441
15532,27576,470
15533,27576,591
15534,27576,1930
15535,27576,2106
15536,27576,2111
15537,27576,3637
15538,27576,4776
15539,27576,9748
15540,27576,10562
15541,27576,10950
15542,27576,11134
15543,27576,11322
15544,27576,12366
15545,27576,13015
15546,27576,190654
15547,27576,190981
15548,13804,380
15549,13804,395
15550,13804,830
15551,13804,2695
15552,13804,6525
15553,13804,8015
15554,13804,9666
15555,13804,9844
15556,13804,298073
15557,13804,298074
15558,609972,9663
15559,609972,9853
15560,609972,161261
15561,609972,162846
15562,609972,163053
15563,609972,172808
15564,609972,190396
15565,609972,228761
15566,609972,287097
15567,741074,65
15568,741074,10115
15569,741074,207317
15570,741074,263548
15571,24418,818
15572,24418,3133
15573,24418,3986
15574,24418,11155
15575,24418,12392
15576,24418,162344
15577,24418,246466
15578,913205,221309
15579,36865,65
15580,36865,233
15581,36865,6270
15582,36865,9820
15583,36865,207317
15584,36865,210024
15585,5548,679
15586,5548,853
15587,5548,1706
15588,5548,4565
15589,5548,10891
15590,5548,11738
15591,5548,12190
15592,5548,18021
15593,5548,163081
15594,5548,163082
15595,5548,187293
15596,5548,188970
15597,608,83
15598,608,242
15599,608,1308
15600,608,1568
15601,608,1826
15602,608,2173
15603,608,2428
15604,608,2547
15605,608,3243
15606,608,3760
15607,608,6112
15608,608,9715
15609,608,9717
15610,608,9951
15611,608,167316
15612,608,174915
15613,551806,5708
15614,551806,14765
15615,551806,186120
15616,551806,210421
15617,551806,283297
15618,298099,1664
15619,298099,156580
15620,9837,488
15621,9837,1160
15622,9837,1949
15623,9837,2226
15624,9837,4152
15625,9837,4344
15626,9837,6088
15627,9837,157894
15628,9837,186939
15629,9837,187056
15630,9837,194195
15631,11130,2505
15632,11130,4263
15633,11130,6038
15634,11130,13072
15635,1375,276
15636,1375,396
15637,1375,843
15638,1375,970
15639,1375,1482
15640,1375,2062
15641,1375,2298
15642,1375,2792
15643,1375,3658
15644,1375,4613
15645,1375,5378
15646,1375,5379
15647,1375,5397
15648,1375,5398
15649,1375,5399
15650,1375,5400
15651,1375,5401
15652,1375,5402
15653,1375,6049
15654,1375,6054
15655,1375,6075
15656,1375,170652
15657,1375,209476
15658,170,212
15659,170,444
15660,170,1375
15661,170,1420
15662,170,5600
15663,170,10124
15664,170,11612
15665,170,12377
15666,170,14707
15667,170,14765
15668,170,14837
15669,170,17995
15670,170,34117
15671,170,162365
15672,170,188957
15673,170,208418
15674,170,238332
15675,9879,1936
15676,9879,3688
15677,9879,4378
15678,9879,6149
15679,9879,8201
15680,9879,33483
15681,9879,240315
15682,1954,378
15683,1954,516
15684,1954,1453
15685,1954,2362
15686,1954,2583
15687,1954,2754
15688,1954,4379
15689,1954,9673
15690,1954,9678
15691,1954,9856
15692,1954,10624
15693,1954,11469
15694,1954,40952
15695,44683,212
15696,44683,334
15697,44683,548
15698,44683,970
15699,44683,2343
15700,44683,2710
15701,44683,3205
15702,44683,4332
15703,44683,6876
15704,44683,9713
15705,44683,9825
15706,44683,10084
15707,44683,13088
15708,44683,14760
15709,44683,204703
15710,44683,224502
15711,1012837,2533
15712,1012837,9878
15713,1012837,158372
15714,677638,7312
15715,677638,9914
15716,677638,11148
15717,677638,267848
15718,585216,9663
15719,585216,221867
15720,585216,240252
15721,347626,6270
15722,347626,9714
15723,347626,10266
15724,347626,34130
15725,347626,253419
15726,347626,281796
15727,410113,4344
15728,313297,233
15729,313297,1462
15730,313297,2343
15731,313297,3446
15732,313297,10121
15733,313297,47020
15734,313297,156189
15735,313297,198754
15736,313297,240237
15737,9659,473
15738,9659,1009
15739,9659,2804
15740,9659,3289
15741,9659,3450
15742,9659,4458
15743,9659,4565
15744,9659,5144
15745,9659,5657
15746,9659,6239
15747,9659,6951
15748,9659,7002
15749,9659,8015
15750,9659,9104
15751,9659,9276
15752,9659,14735
15753,9659,14736
15754,9659,18114
15755,9659,34117
15756,9659,175428
15757,9659,219404
15758,9659,269233
15759,273477,1366
15760,273477,1890
15761,273477,2333
15762,273477,3688
15763,273477,10292
15764,273477,12377
15765,273477,18315
15766,273477,162521
15767,273477,169990
15768,273477,186565
15769,598,542
15770,598,1003
15771,598,1809
15772,598,2394
15773,598,2987
15774,598,3149
15775,598,10683
15776,598,187056
15777,448119,818
15778,448119,2041
15779,448119,3799
15780,448119,8250
15781,448119,13005
15782,448119,15101
15783,448119,18165
15784,448119,34134
15785,448119,167625
15786,448119,181240
15787,428078,818
15788,428078,4458
15789,428078,4565
15790,428078,9748
15791,428078,10028
15792,428078,10689
15793,428078,235495
15794,428078,246466
15795,9757,6783
15796,9757,8663
15797,4951,6270
15798,4951,9758
15799,4951,10181
15800,4951,10683
15801,4951,11870
15802,4951,53994
15803,4951,165214
15804,4951,165301
15805,4951,179431
15806,4951,188237
15807,4951,218182
15808,676,428
15809,676,1627
15810,676,1668
15811,676,1956
15812,676,3203
15813,676,3365
15814,676,3366
15815,676,3800
15816,676,6092
15817,676,7919
15818,676,9525
15819,676,9673
15820,676,155565
15821,11397,240
15822,11397,2920
15823,11397,5091
15824,11397,6270
15825,11397,6275
15826,11397,8201
15827,11397,9755
15828,11397,9964
15829,11397,9986
15830,11397,10266
15831,11397,10623
15832,11397,10791
15833,11397,11870
15834,11397,11931
15835,11397,155740
15836,11397,166229
15837,11397,179430
15838,11397,179431
15839,11397,269651
15840,11397,296608
15841,751237,4932
15842,751237,14988
15843,751237,157213
15844,751237,176227
15845,751237,187056
15846,751237,231519
15847,751237,240315
15848,751237,272877
15849,1701,378
15850,1701,502
15851,1701,720
15852,1701,1420
15853,1701,1543
15854,1701,1568
15855,1701,1666
15856,1701,1965
15857,1701,3800
15858,1701,3930
15859,1701,4245
15860,1701,4595
15861,1701,6259
15862,1701,9774
15863,1701,10685
15864,1701,10714
15865,1701,10950
15866,1701,11207
15867,1701,14570
15868,1701,14601
15869,1701,14707
15870,1701,15234
15871,1701,18034
15872,1701,33482
15873,1701,156389
15874,1701,156805
15875,1701,171783
15876,1701,192696
15877,1701,195295
15878,1701,211512
15879,1701,219404
15880,1701,243769
15881,1701,275061
15882,1701,309004
15883,532408,818
15884,698948,1964
15885,698948,3434
15886,698948,9672
15887,698948,11107
15888,698948,13042
15889,123553,290
15890,123553,818
15891,123553,3133
15892,123553,12564
15893,123553,157667
15894,123553,186420
15895,123553,186423
15896,123553,186425
15897,123553,246466
15898,10315,818
15899,10315,2527
15900,10315,3352
15901,10315,4402
15902,10315,9748
15903,10315,10121
15904,10315,11330
15905,10315,11331
15906,10315,11332
15907,10315,11477
15908,23631,697
15909,23631,2173
15910,23631,2296
15911,23631,3014
15912,23631,3544
15913,23631,5060
15914,23631,6083
15915,23631,12355
15916,23631,12404
15917,23631,12639
15918,597922,818
15919,597922,2957
15920,597922,4552
15921,597922,5299
15922,597922,9672
15923,597922,179430
15924,597922,208992
15925,65759,3028
15926,65759,4344
15927,65759,179430
15928,766680,445
15929,766680,738
15930,411088,107
15931,411088,769
15932,411088,4480
15933,411088,157292
15934,411088,174089
15935,411088,207108
15936,411088,207525
15937,411088,207898
15938,411088,226302
15939,411088,236429
15940,811631,1262
15941,811631,5827
15942,811631,10084
15943,811631,10349
15944,811631,304283
15945,381873,818
15946,381873,2964
15947,381873,4563
15948,381873,5380
15949,381873,10046
15950,381873,10873
15951,381873,18133
15952,381873,210024
15953,381873,238719
15954,257445,818
15955,257445,2343
15956,257445,5972
15957,257445,8873
15958,257445,12564
15959,257445,18035
15960,257445,33467
15961,257445,158086
15962,257445,178883
15963,257445,186948
15964,257445,187670
15965,257445,189223
15966,257445,190100
15967,360784,720
15968,360784,1353
15969,360784,3030
15970,360784,4917
15971,360784,6898
15972,360784,9744
15973,360784,9826
15974,360784,9856
15975,360784,188957
15976,360784,212661
15977,787,258
15978,787,782
15979,787,1308
15980,787,1376
15981,787,1419
15982,787,2587
15983,787,2708
15984,787,4049
15985,787,4289
15986,787,5809
15987,787,6038
15988,787,10061
15989,787,12371
15990,787,14677
15991,110415,714
15992,110415,970
15993,110415,1411
15994,110415,1442
15995,110415,1501
15996,110415,3450
15997,110415,3725
15998,110415,4458
15999,110415,4565
16000,110415,4655
16001,110415,9717
16002,110415,9862
16003,110415,9897
16004,110415,13008
16005,110415,18712
16006,110415,33720
16007,110415,162845
16008,110415,178993
16009,110415,189102
16010,110415,192311
16011,110415,208085
16012,110415,213921
16013,110415,213987
16014,110415,256328
16015,619778,703
16016,619778,879
16017,619778,1299
16018,619778,1566
16019,619778,2350
16020,619778,9826
16021,619778,10292
16022,619778,10629
16023,619778,10714
16024,619778,11612
16025,619778,17986
16026,619778,177185
16027,619778,207046
16028,619778,241738
16029,619778,282933
16030,830896,179430
16031,597316,3987
16032,597316,5734
16033,597316,163227
16034,614917,1488
16035,614917,2848
16036,614917,5905
16037,614917,9672
16038,614917,18035
16039,614917,238821
16040,483452,210024
16041,267935,212
16042,267935,392
16043,267935,2011
16044,267935,12663
16045,267935,13014
16046,267935,14895
16047,267935,15101
16048,267935,189099
16049,267935,227364
16050,267935,245230
16051,984303,215551
16052,15255,9890
16053,966,2673
16054,966,5331
16055,966,6054
16056,966,9714
16057,966,33344
16058,966,154846
16059,966,155291
16060,966,168091
16061,966,168093
16062,966,188296
16063,351819,9755
16064,351819,11931
16065,351819,33626
16066,187017,6270
16067,187017,11199
16068,187017,167316
16069,187017,167541
16070,187017,179430
16071,187017,179431
16072,55846,212
16073,55846,818
16074,55846,1013
16075,55846,6259
16076,55846,9748
16077,55846,9826
16078,55846,10714
16079,55846,10909
16080,55846,11363
16081,55846,15167
16082,55846,158718
16083,188927,1612
16084,188927,9663
16085,188927,9743
16086,188927,158449
16087,188927,158718
16088,188927,161176
16089,188927,264384
16090,136795,1022
16091,136795,1308
16092,136795,1382
16093,136795,1568
16094,136795,1680
16095,136795,1812
16096,136795,2231
16097,136795,2466
16098,136795,2695
16099,136795,3734
16100,136795,4009
16101,136795,6149
16102,136795,9730
16103,136795,9826
16104,136795,10230
16105,136795,11148
16106,136795,13059
16107,136795,14964
16108,136795,14967
16109,136795,15009
16110,136795,15050
16111,136795,15111
16112,136795,15167
16113,136795,15271
16114,136795,18026
16115,136795,18420
16116,136795,33067
16117,136795,33887
16118,136795,41019
16119,136795,155294
16120,136795,160342
16121,136795,163531
16122,136795,167316
16123,136795,167541
16124,136795,168590
16125,136795,171070
16126,136795,188991
16127,136795,195465
16128,136795,206958
16129,136795,240485
16130,136795,243186
16131,136795,272551
16132,136795,277050
16133,136795,280013
16134,136795,298774
16135,136795,310487
16136,136795,310488
16137,136795,310489
16138,136795,310490
16139,136795,310491
16140,136795,310492
16141,136795,310494
16142,136795,310495
16143,136795,310496
16144,955,470
16145,955,514
16146,955,591
16147,955,720
16148,955,1308
16149,955,1418
16150,955,1568
16151,955,2041
16152,955,2695
16153,955,3269
16154,955,3737
16155,955,4289
16156,955,6104
16157,955,12965
16158,955,14675
16159,955,18031
16160,955,33705
16161,955,191881
16162,15167,2161
16163,15167,4344
16164,15167,10542
16165,15167,10551
16166,15167,18267
16167,15167,221288
16168,15167,317363
16169,4922,2913
16170,4922,3588
16171,4922,3739
16172,4922,4262
16173,4922,9935
16174,4922,11612
16175,4922,156866
16176,4922,234299
16177,373879,12988
16178,373879,33637
16179,373879,210024
16180,872585,818
16181,872585,1815
16182,872585,1956
16183,872585,5565
16184,872585,9672
16185,872585,285777
16186,7220,473
16187,7220,1375
16188,7220,1568
16189,7220,7002
16190,7220,7375
16191,7220,9717
16192,7220,9748
16193,7220,10226
16194,7220,10291
16195,7220,13116
16196,7220,14546
16197,7220,18187
16198,7220,33595
16199,7220,214985
16200,7220,272551
16201,7220,286646
16202,853033,155477
16203,25,387
16204,25,2952
16205,25,4405
16206,25,5174
16207,25,5175
16208,25,8651
16209,25,14641
16210,25,158780
16211,25,165431
16212,25,221118
16213,629,242
16214,629,5493
16215,629,9856
16216,629,10051
16217,629,11734
16218,629,12570
16219,629,14604
16220,629,15009
16221,629,18023
16222,629,158022
16223,629,184312
16224,629,207268
16225,629,263443
16226,629,312694
16227,1592,417
16228,1592,516
16229,1592,520
16230,1592,818
16231,1592,2637
16232,1592,2887
16233,1592,3012
16234,1592,5593
16235,1592,6148
16236,1592,6259
16237,1592,10909
16238,1592,12570
16239,1592,15106
16240,1592,41329
16241,1592,207240
16242,1592,207628
16243,1592,222517
16244,1592,254459
16245,13183,677
16246,13183,840
16247,13183,1308
16248,13183,1583
16249,13183,2111
16250,13183,2398
16251,13183,4948
16252,13183,9717
16253,13183,10410
16254,13183,11321
16255,13183,34161
16256,13183,158456
16257,13183,173995
16258,13183,174008
16259,13183,174016
16260,13183,208289
16261,625568,1420
16262,625568,6259
16263,625568,6844
16264,625568,9826
16265,625568,15295
16266,625568,156661
16267,625568,158606
16268,625568,159931
16269,625568,172471
16270,625568,191527
16271,137106,530
16272,137106,970
16273,137106,6054
16274,137106,9715
16275,137106,9717
16276,137106,9977
16277,137106,10542
16278,137106,13072
16279,137106,33637
16280,137106,167149
16281,137106,179431
16282,137106,209220
16283,137106,210090
16284,137106,240119
16285,137106,307212
16286,80788,159551
16287,227859,186756
16288,310131,616
16289,310131,1533
16290,310131,2343
16291,310131,4252
16292,310131,6018
16293,310131,7476
16294,310131,9712
16295,310131,9720
16296,310131,10223
16297,310131,10947
16298,310131,11001
16299,310131,12544
16300,310131,14783
16301,310131,40931
16302,310131,41393
16303,310131,164346
16304,310131,207941
16305,310131,209568
16306,310131,231398
16307,310131,262082
16308,310131,267241
16309,597208,128
16310,597208,818
16311,597208,1326
16312,597208,2251
16313,597208,3473
16314,597208,6152
16315,597208,9826
16316,597208,10718
16317,597208,33457
16318,597208,159607
16319,597208,163964
16320,597208,207268
16321,274854,242
16322,274854,616
16323,274854,2343
16324,274854,3715
16325,274854,4252
16326,274854,6156
16327,274854,230333
16328,274854,285237
