pk,movie_id,genre_id
6938,431693,35
6939,431693,10751
6940,12690,18
6941,12690,37
6942,12690,80
6943,332210,12
6944,332210,16
6945,332210,35
6946,332210,10751
6947,100241,27
6948,100241,53
6949,59859,28
6950,59859,12
6951,59859,80
6952,679057,10749
6953,141715,35
6954,141715,28
6955,141715,878
6956,12279,28
6957,12279,12
6958,12279,35
6959,12279,10751
6960,12279,878
6961,10999,28
6962,10999,12
6963,10999,53
6964,8999,18
6965,8999,53
6966,890322,10749
6967,890322,18
6968,619,53
6969,619,28
6970,619,18
6971,619,10402
6972,619,10749
6973,552178,18
6974,552178,53
6975,197796,14
6976,197796,10749
6977,185665,18
6978,955740,10751
6979,955740,12
6980,345,18
6981,345,53
6982,345,9648
6983,15070,18
6984,15070,80
6985,28460,16
6986,28460,14
6987,28460,28
6988,28460,10749
6989,28460,35
6990,391262,53
6991,391262,27
6992,553604,53
6993,553604,28
6994,553604,80
6995,553604,18
6996,163,53
6997,163,80
6998,1014566,18
6999,12599,12
7000,12599,14
7001,12599,16
7002,12599,878
7003,12599,10751
7004,8909,28
7005,8909,53
7006,8909,80
7007,257346,16
7008,257346,878
7009,257346,28
7010,9353,35
7011,9353,10751
7012,10054,28
7013,10054,35
7014,10054,10751
7015,10054,12
7016,338952,14
7017,338952,12
7018,338952,10751
7019,715287,18
7020,715287,10749
7021,834742,10749
7022,834742,18
7023,88,18
7024,88,10402
7025,88,10749
7026,770724,18
7027,501170,27
7028,501170,53
7029,501170,14
7030,14442,10751
7031,14442,14
7032,14442,35
7033,524369,80
7034,746333,35
7035,746333,28
7036,653349,35
7037,602269,80
7038,602269,18
7039,602269,53
7040,214051,35
7041,623491,35
7042,623491,27
7043,1071647,99
7044,144069,18
7045,144069,10749
7046,21385,12
7047,21385,16
7048,21385,35
7049,21385,10751
7050,13461,18
7051,43641,16
7052,43641,28
7053,546121,53
7054,546121,27
7055,546121,18
7056,340102,878
7057,340102,27
7058,340102,28
7059,340102,9648
7060,340102,12
7061,9739,80
7062,9739,28
7063,9739,878
7064,7980,14
7065,7980,18
7066,391713,18
7067,391713,35
7068,63455,18
7069,63455,10749
7070,63455,53
7071,233651,53
7072,388,80
7073,388,18
7074,388,53
7075,412656,14
7076,412656,878
7077,412656,12
7078,1122956,99
7079,614696,27
7080,614696,28
7081,614696,12
7082,614696,53
7083,264967,35
7084,194,35
7085,194,10749
7086,938567,16
7087,938567,35
7088,938567,10749
7089,395834,80
7090,395834,18
7091,395834,9648
7092,395834,53
7093,698343,10749
7094,11238,12
7095,11238,16
7096,11238,10751
7097,641501,878
7098,641501,12
7099,641501,28
7100,641501,35
7101,641501,53
7102,9426,27
7103,9426,878
7104,793723,53
7105,793723,28
7106,793723,18
7107,37645,18
7108,37645,80
7109,37645,53
7110,522681,27
7111,522681,53
7112,522681,9648
7113,42194,80
7114,42194,18
7115,42194,28
7116,42194,53
7117,42194,878
7118,681019,27
7119,681019,53
7120,660942,53
7121,660942,27
7122,34813,28
7123,34813,12
7124,34813,80
7125,34813,9648
7126,34813,53
7127,11013,35
7128,11013,18
7129,11013,10749
7130,9342,28
7131,9342,12
7132,1498,878
7133,1498,28
7134,1498,12
7135,1498,35
7136,1498,10751
7137,201088,80
7138,201088,53
7139,201088,28
7140,614409,10749
7141,614409,35
7142,614409,18
7143,12763,35
7144,12763,10402
7145,12763,18
7146,481031,35
7147,10996,10751
7148,10996,12
7149,10996,16
7150,10996,35
7151,36593,35
7152,36593,80
7153,591275,9648
7154,591275,27
7155,20334,35
7156,20334,18
7157,20334,10749
7158,266856,18
7159,266856,10749
7160,542417,18
7161,282813,27
7162,322,53
7163,322,80
7164,322,18
7165,322,9648
7166,37735,35
7167,9594,53
7168,9594,28
7169,9594,80
7170,9594,18
7171,698009,10749
7172,14410,10402
7173,14410,18
7174,14410,36
7175,324668,28
7176,324668,53
7177,324668,9648
7178,760883,27
7179,760883,53
7180,760883,28
7181,887767,37
7182,887767,28
7183,887767,53
7184,353069,35
7185,353069,18
7186,353069,10749
7187,9602,35
7188,9602,10749
7189,567,53
7190,567,9648
7191,65,18
7192,65,10402
7193,857702,16
7194,857702,10751
7195,857702,878
7196,857702,35
7197,857702,28
7198,857702,27
7199,857702,10770
7200,2164,28
7201,2164,12
7202,2164,878
7203,23437,27
7204,23437,9648
7205,23437,53
7206,438650,28
7207,438650,80
7208,438650,53
7209,632856,35
7210,565770,28
7211,565770,878
7212,298312,9648
7213,298312,53
7214,298312,27
7215,379149,28
7216,379149,53
7217,62214,16
7218,62214,35
7219,62214,10751
7220,888838,27
7221,395991,18
7222,395991,28
7223,395991,36
7224,820525,10749
7225,820525,18
7226,109410,18
7227,1729,28
7228,1729,12
7229,1729,14
7230,590223,35
7231,590223,28
7232,590223,12
7233,590223,14
7234,839436,27
7235,839436,14
7236,839436,9648
7237,938,37
7238,16523,10751
7239,16523,14
7240,16523,18
7241,16523,12
7242,10489,27
7243,10489,53
7244,814,27
7245,814,35
7246,10214,14
7247,10214,35
7248,10214,10751
7249,10214,12
7250,13640,28
7251,13640,16
7252,13640,878
7253,13640,10751
7254,1120666,18
7255,1120666,10770
7256,913991,18
7257,4442,12
7258,4442,14
7259,4442,28
7260,4442,35
7261,4442,53
7262,11954,27
7263,11954,878
7264,11954,53
7265,120467,35
7266,120467,18
7267,879,12
7268,879,14
7269,879,35
7270,879,10751
7271,848278,28
7272,848278,878
7273,848278,53
7274,9480,14
7275,9480,28
7276,1116562,16
7277,28355,27
7278,28355,9648
7279,28355,53
7280,247849,35
7281,247849,10749
7282,73475,80
7283,73475,18
7284,41439,27
7285,41439,80
7286,13078,18
7287,1075536,18
7288,1117976,16
7289,1117976,99
7290,460019,53
7291,460019,27
7292,459910,18
7293,459910,28
7294,459910,53
7295,399360,12
7296,399360,18
7297,479718,28
7298,479718,80
7299,803688,18
7300,803688,35
7301,481848,12
7302,481848,10751
7303,481848,18
7304,2405,18
7305,2405,36
7306,999722,27
7307,242512,27
7308,335,18
7309,335,37
7310,656956,18
7311,656956,10749
7312,137,10749
7313,137,14
7314,137,18
7315,137,35
7316,393345,27
7317,393345,53
7318,329996,10751
7319,329996,14
7320,329996,12
7321,82507,27
7322,82507,53
7323,82507,9648
7324,9619,28
7325,9619,12
7326,9619,18
7327,9619,53
7328,730840,16
7329,730840,14
7330,730840,10751
7331,730840,28
7332,730840,12
7333,419680,35
7334,11321,18
7335,1669,28
7336,1669,12
7337,1669,53
7338,877957,16
7339,877957,18
7340,877957,14
7341,877957,12
7342,1115650,99
7343,1116564,99
7344,15906,16
7345,15906,10751
7346,15906,10749
7347,11153,35
7348,11153,12
7349,259694,35
7350,259694,10749
7351,14248,16
7352,14248,35
7353,14248,10751
7354,14248,14
7355,14248,27
7356,452773,16
7357,452773,12
7358,452773,35
7359,452773,10751
7360,5559,10751
7361,5559,16
7362,5559,12
7363,5559,35
7364,12159,18
7365,12159,14
7366,12159,10749
7367,489999,53
7368,489999,9648
7369,489999,18
7370,960287,18
7371,960287,35
7372,400136,16
7373,400136,27
7374,400136,12
7375,400136,28
7376,400136,878
7377,109520,99
7378,927,14
7379,927,27
7380,927,35
7381,23446,28
7382,23446,16
7383,23446,12
7384,7551,28
7385,7551,53
7386,7551,878
7387,9339,35
7388,9339,18
7389,9339,14
7390,46498,12
7391,46498,35
7392,46498,14
7393,715756,53
7394,715756,18
7395,53932,18
7396,662546,10751
7397,662546,14
7398,662546,35
7399,382190,10751
7400,382190,12
7401,382190,16
7402,382190,14
7403,382190,878
7404,494407,16
7405,494407,10751
7406,494407,12
7407,494407,14
7408,450001,28
7409,450001,80
7410,450001,18
7411,11906,27
7412,831223,10770
7413,831223,53
7414,831223,80
7415,73134,18
7416,73134,10749
7417,476292,16
7418,476292,14
7419,476292,10749
7420,476292,18
7421,22843,16
7422,22843,878
7423,22843,28
7424,22843,18
7425,922955,53
7426,922955,10770
7427,922955,18
7428,823951,53
7429,823951,80
7430,823951,18
7431,522417,28
7432,522417,12
7433,522417,14
7434,108083,18
7435,108083,53
7436,853315,18
7437,853315,10749
7438,926676,99
7439,926676,53
7440,682,12
7441,682,28
7442,682,53
7443,597891,28
7444,951491,27
7445,951491,53
7446,1948,28
7447,1948,53
7448,1948,80
7449,184314,18
7450,1788,18
7451,1788,10749
7452,294272,12
7453,294272,10751
7454,294272,14
7455,500664,28
7456,500664,53
7457,500664,878
7458,1121086,18
7459,1122989,27
7460,1122989,35
7461,1122989,10749
7462,107846,28
7463,107846,53
7464,7342,18
7465,7342,27
7466,7342,10770
7467,339527,53
7468,339527,80
7469,339527,9648
7470,277,14
7471,277,28
7472,277,53
7473,299054,28
7474,299054,12
7475,299054,53
7476,299054,10752
7477,252838,35
7478,10876,18
7479,31347,35
7480,31347,16
7481,31347,12
7482,31347,14
7483,31347,10749
7484,31347,28
7485,70,18
7486,39144,28
7487,39144,16
7488,39144,12
7489,39144,35
7490,39144,14
7491,39144,878
7492,754045,18
7493,754045,10749
7494,995133,16
7495,995133,10751
7496,995133,12
7497,995133,14
7498,860159,35
7499,860159,10749
7500,91342,16
7501,91342,10751
7502,11806,10751
7503,11806,35
7504,11134,28
7505,11134,80
7506,11134,53
7507,3049,35
7508,3049,12
7509,49017,27
7510,49017,28
7511,49017,18
7512,49017,14
7513,49017,10752
7514,530442,18
7515,530442,53
7516,530442,10770
7517,633802,10749
7518,633802,27
7519,633802,53
7520,633802,9648
7521,633802,14
7522,59967,28
7523,59967,53
7524,59967,878
7525,350312,28
7526,350312,12
7527,350312,14
7528,8078,878
7529,8078,27
7530,8078,28
7531,1933,27
7532,1933,9648
7533,1933,53
7534,276126,18
7535,276126,10749
7536,12405,18
7537,12405,10749
7538,522241,53
7539,522241,36
7540,522241,18
7541,522241,28
7542,415,28
7543,415,878
7544,415,12
7545,415,35
7546,455839,878
7547,455839,12
7548,49520,35
7549,520023,35
7550,520023,27
7551,520023,9648
7552,259072,27
7553,437557,35
7554,706972,28
7555,756681,27
7556,460648,28
7557,460648,878
7558,460648,53
7559,9383,28
7560,9383,878
7561,9383,53
7562,1584,35
7563,1584,10402
7564,1584,10751
7565,396461,80
7566,396461,18
7567,396461,9648
7568,736069,16
7569,736069,10752
7570,736069,878
7571,9904,10751
7572,9904,16
7573,967874,18
7574,967874,36
7575,967874,10752
7576,1121074,18
7577,8698,14
7578,8698,28
7579,8698,53
7580,8698,878
7581,51497,28
7582,51497,53
7583,51497,80
7584,181283,80
7585,181283,53
7586,1885,28
7587,1885,10751
7588,1885,18
7589,1121059,16
7590,1116569,18
7591,800939,10749
7592,800939,35
7593,567748,18
7594,567748,53
7595,1120915,18
7596,782054,16
7597,782054,878
7598,782054,12
7599,22164,28
7600,22164,18
7601,22164,53
7602,3131,18
7603,3131,36
7604,3131,80
7605,242828,16
7606,242828,18
7607,242828,10751
7608,739986,12
7609,739986,18
7610,739986,36
7611,440471,28
7612,440471,53
7613,440471,9648
7614,698818,10749
7615,531428,18
7616,531428,10749
7617,1858,12
7618,1858,878
7619,1858,28
7620,9473,16
7621,9473,35
7622,428288,14
7623,428288,12
7624,428288,16
7625,428288,18
7626,428288,878
7627,482040,10749
7628,482040,18
7629,765904,878
7630,765904,35
7631,765904,18
7632,254473,28
7633,254473,80
7634,254473,18
7635,11216,18
7636,11216,10749
7637,923,27
7638,183392,99
7639,834,14
7640,834,28
7641,834,53
7642,36648,28
7643,36648,27
7644,36648,14
7645,675327,27
7646,675327,28
7647,675327,10752
7648,7451,28
7649,7451,12
7650,7451,53
7651,979163,99
7652,63107,99
7653,63107,36
7654,444090,12
7655,444090,14
7656,30497,27
7657,59940,53
7658,33217,35
7659,33217,10751
7660,8467,35
7661,385103,16
7662,385103,35
7663,385103,10751
7664,385103,9648
7665,4550,18
7666,4550,53
7667,928381,28
7668,928381,53
7669,928381,80
7670,35019,35
7671,35019,14
7672,35019,10751
7673,13971,35
7674,13971,18
7675,13971,10749
7676,804413,35
7677,804413,14
7678,528549,10749
7679,320956,18
7680,200727,35
7681,200727,10749
7682,200727,18
7683,137116,10751
7684,137116,12
7685,137116,16
7686,137116,35
7687,597890,878
7688,597890,53
7689,435,28
7690,435,12
7691,435,878
7692,435,53
7693,700348,18
7694,5503,28
7695,5503,53
7696,5503,18
7697,60935,27
7698,60935,878
7699,60935,9648
7700,60935,53
7701,19576,28
7702,19576,16
7703,19576,12
7704,19576,35
7705,19576,14
7706,14164,28
7707,14164,12
7708,14164,14
7709,14164,878
7710,14164,53
7711,840,878
7712,840,18
7713,8065,18
7714,8065,80
7715,458723,27
7716,458723,53
7717,458723,9648
7718,487297,35
7719,487297,10749
7720,10637,18
7721,669671,27
7722,669671,53
7723,669671,28
7724,809717,16
7725,809717,12
7726,809717,35
7727,289720,28
7728,4638,80
7729,4638,28
7730,4638,35
7731,499701,12
7732,499701,35
7733,499701,10751
7734,499701,14
7735,129171,35
7736,129171,14
7737,809140,18
7738,38780,28
7739,38780,80
7740,38780,53
7741,9531,35
7742,9531,878
7743,9531,28
7744,9531,12
7745,4478,10749
7746,4478,18
7747,157433,27
7748,157433,53
7749,21778,35
7750,1024535,27
7751,483906,28
7752,483906,80
7753,483906,18
7754,387824,18
7755,387824,10749
7756,912,80
7757,912,18
7758,912,10749
7759,912,53
7760,429351,10752
7761,429351,18
7762,429351,28
7763,429351,36
7764,8055,18
7765,8055,10749
7766,335778,28
7767,335778,36
7768,335778,12
7769,335778,18
7770,9476,12
7771,9476,18
7772,9476,10749
7773,9476,28
7774,953300,99
7775,1691,27
7776,11287,35
7777,11287,18
7778,417644,28
7779,417644,35
7780,417644,80
7781,1122959,99
7782,378236,16
7783,378236,10751
7784,378236,35
7785,37910,16
7786,37910,878
7787,37910,10749
7788,678580,35
7789,154400,18
7790,154400,80
7791,770156,10751
7792,770156,18
7793,14405,35
7794,14405,10751
7795,14405,12
7796,14405,10749
7797,433808,27
7798,433808,53
7799,433808,9648
7800,445571,9648
7801,445571,35
7802,445571,80
7803,1120887,18
7804,82700,878
7805,82700,28
7806,82700,12
7807,25237,18
7808,25237,10752
7809,1116557,18
7810,889741,35
7811,889741,10749
7812,889741,28
7813,1900,53
7814,1900,18
7815,1900,80
7816,965143,99
7817,602147,53
7818,723419,18
7819,723419,53
7820,723419,27
7821,723419,9648
7822,24122,10749
7823,24122,35
7824,15739,35
7825,15739,18
7826,15739,10751
7827,690957,28
7828,690957,18
7829,690957,53
7830,772973,27
7831,772973,9648
7832,772973,53
7833,775996,53
7834,775996,28
7835,775996,878
7836,346,28
7837,346,18
7838,179923,28
7839,179923,16
7840,179923,878
7841,179923,14
7842,854663,18
7843,854663,10749
7844,702936,28
7845,483980,10402
7846,483980,14
7847,483980,35
7848,483980,10749
7849,483980,27
7850,483980,10770
7851,45233,28
7852,45233,80
7853,58428,27
7854,58428,53
7855,9495,14
7856,9495,28
7857,9495,53
7858,855262,35
7859,855262,18
7860,855262,36
7861,855262,10749
7862,570670,53
7863,570670,878
7864,570670,27
7865,284276,18
7866,856,14
7867,856,16
7868,856,35
7869,856,80
7870,609242,35
7871,609242,53
7872,609242,80
7873,20760,16
7874,20760,10751
7875,20760,35
7876,20760,878
7877,1081313,10749
7878,1081313,18
7879,1122976,99
7880,37710,28
7881,37710,53
7882,37710,10749
7883,8009,12
7884,8009,28
7885,8009,14
7886,611698,14
7887,611698,28
7888,611698,12
7889,611698,18
7890,957216,18
7891,844398,53
7892,431580,10751
7893,431580,16
7894,431580,12
7895,431580,35
7896,11631,35
7897,11631,10749
7898,409582,28
7899,409582,12
7900,409582,27
7901,642271,10402
7902,10014,27
7903,381890,35
7904,381890,14
7905,381890,10749
7906,2034,28
7907,2034,80
7908,2034,18
7909,18198,16
7910,18198,14
7911,18198,10751
7912,859860,37
7913,859860,28
7914,235260,18
7915,9471,28
7916,9471,12
7917,9471,35
7918,7978,27
7919,7978,36
7920,7978,18
7921,7978,53
7922,940609,35
7923,940609,37
7924,575088,27
7925,470878,10402
7926,470878,18
7927,8373,878
7928,8373,28
7929,8373,12
7930,852370,18
7931,1078862,35
7932,1078862,18
7933,1120895,18
7934,89636,28
7935,89636,16
7936,89636,12
7937,28580,18
7938,681,12
7939,681,28
7940,681,53
7941,13761,10751
7942,13761,12
7943,13761,16
7944,13761,10749
7945,293,18
7946,293,10751
7947,1121051,18
7948,1120881,18
7949,9377,35
7950,1121048,18
7951,590995,27
7952,590995,18
7953,590995,14
7954,42501,35
7955,42501,18
7956,298223,14
7957,594328,10751
7958,594328,16
7959,594328,878
7960,594328,35
7961,594328,10770
7962,9762,10402
7963,9762,18
7964,9762,10749
7965,9762,80
7966,270497,35
7967,270497,18
7968,740658,10749
7969,740658,14
7970,740658,35
7971,9802,28
7972,9802,12
7973,9802,53
7974,694943,10749
7975,67120,18
7976,67120,35
7977,67120,10749
7978,691683,10751
7979,691683,35
7980,238615,878
7981,238615,9648
7982,238615,53
7983,238615,28
7984,239,35
7985,239,10402
7986,239,10749
7987,239,80
7988,96721,18
7989,96721,28
7990,41233,18
7991,41233,10749
7992,503,12
7993,503,28
7994,503,18
7995,503,53
7996,16219,28
7997,16219,18
7998,990365,36
7999,990365,18
8000,990365,10749
8001,10559,878
8002,10559,53
8003,877,28
8004,877,80
8005,877,18
8006,877,53
8007,14624,10749
8008,14624,18
8009,14624,10751
8010,40662,878
8011,40662,80
8012,40662,28
8013,40662,16
8014,40662,9648
8015,9603,35
8016,9603,10749
8017,8469,35
8018,11453,35
8019,326359,16
8020,326359,10751
8021,326359,12
8022,326359,35
8023,10327,35
8024,10327,10749
8025,1120897,18
8026,280217,28
8027,280217,12
8028,280217,16
8029,280217,35
8030,280217,10751
8031,1120391,18
8032,697251,10749
8033,1120919,18
8034,16577,16
8035,16577,28
8036,16577,10751
8037,16577,878
8038,44728,16
8039,44728,12
8040,44728,28
8041,678287,16
8042,678287,10751
8043,678287,35
8044,678287,12
8045,808023,53
8046,808023,80
8047,22804,27
8048,22804,9648
8049,11886,16
8050,11886,10751
8051,9257,28
8052,9257,53
8053,9257,80
8054,881,18
8055,188813,53
8056,700,12
8057,700,28
8058,700,53
8059,10228,16
8060,10228,10751
8061,10228,12
8062,10228,14
8063,10228,28
8064,523936,27
8065,523936,878
8066,523936,18
8067,523936,53
8068,1114492,18
8069,682908,10749
8070,183026,53
8071,183026,18
8072,183026,9648
8073,800937,35
8074,541134,18
8075,541134,80
8076,541134,9648
8077,11968,28
8078,11968,53
8079,11968,12
8080,11968,80
8081,201,878
8082,201,28
8083,201,12
8084,201,53
8085,664236,16
8086,664236,35
8087,664236,10751
8088,664236,12
8089,297090,18
8090,297090,35
8091,723347,878
8092,723347,35
8093,723347,10749
8094,8077,878
8095,8077,28
8096,8077,27
8097,323939,18
8098,323939,10749
8099,323939,35
8100,414,28
8101,414,80
8102,414,14
8103,37834,28
8104,37834,35
8105,441282,18
8106,441282,53
8107,9610,12
8108,9610,14
8109,9610,28
8110,8536,878
8111,8536,28
8112,8536,12
8113,623135,35
8114,623135,18
8115,623135,28
8116,623135,12
8117,18925,18
8118,576784,12
8119,576784,14
8120,508965,16
8121,508965,10751
8122,508965,12
8123,508965,35
8124,508965,14
8125,8337,878
8126,8337,28
8127,1061671,99
8128,171274,18
8129,171274,9648
8130,171274,35
8131,115,35
8132,115,80
8133,46853,18
8134,37136,35
8135,37136,80
8136,957,35
8137,957,878
8138,1578,18
8139,1578,36
8140,610892,18
8141,610892,14
8142,610892,16
8143,103663,18
8144,9804,12
8145,9804,28
8146,9804,878
8147,11104,18
8148,11104,35
8149,11104,10749
8150,774021,18
8151,774021,27
8152,774021,878
8153,1255,27
8154,1255,18
8155,1255,878
8156,62213,35
8157,62213,14
8158,14849,18
8159,14849,14
8160,14849,35
8161,17431,878
8162,17431,18
8163,9992,12
8164,9992,14
8165,9992,16
8166,9992,10751
8167,16353,12
8168,16353,28
8169,16353,53
8170,98567,28
8171,98567,12
8172,617708,53
8173,617708,27
8174,617708,18
8175,13688,35
8176,13688,18
8177,13688,10751
8178,13688,14
8179,13688,878
8180,80295,35
8181,80295,10749
8182,614295,18
8183,14069,14
8184,14069,16
8185,14069,18
8186,14069,878
8187,1052865,27
8188,1052865,9648
8189,950141,37
8190,950141,27
8191,87502,18
8192,1117983,16
8193,353491,14
8194,353491,28
8195,353491,878
8196,10802,18
8197,11253,14
8198,11253,27
8199,11253,12
8200,11253,28
8201,9645,27
8202,9645,9648
8203,9645,53
8204,885110,10752
8205,885110,36
8206,885110,18
8207,639798,18
8208,639798,27
8209,243683,10749
8210,243683,18
8211,243683,10402
8212,787752,27
8213,787752,53
8214,787752,35
8215,38322,80
8216,38322,35
8217,38322,28
8218,51540,35
8219,51540,80
8220,1000058,18
8221,745881,27
8222,745881,53
8223,1738,28
8224,1738,878
8225,1738,53
8226,16270,10749
8227,16270,35
8228,28874,16
8229,766907,28
8230,766907,12
8231,766907,53
8232,1078727,10770
8233,1078727,10749
8234,1078727,35
8235,8204,10751
8236,8204,12
8237,8204,14
8238,196,12
8239,196,35
8240,196,878
8241,419478,10749
8242,419478,18
8243,928999,37
8244,928999,28
8245,9038,35
8246,9038,10749
8247,426543,14
8248,426543,12
8249,426543,10751
8250,2108,35
8251,2108,18
8252,455207,35
8253,455207,18
8254,455207,10749
8255,109414,28
8256,109414,35
8257,1491,14
8258,1491,18
8259,1491,53
8260,1491,10749
8261,9035,27
8262,9035,878
8263,9035,35
8264,342470,10749
8265,342470,18
8266,747188,35
8267,747188,10749
8268,747188,878
8269,203801,35
8270,203801,28
8271,203801,12
8272,12133,35
8273,53064,16
8274,53064,18
8275,53064,27
8276,53064,10749
8277,986594,18
8278,986594,53
8279,71668,27
8280,71668,53
8281,71668,35
8282,10281,27
8283,55,18
8284,55,53
8285,8856,12
8286,8856,18
8287,8856,28
8288,8856,10749
8289,8856,10751
8290,365222,28
8291,365222,18
8292,365222,36
8293,8413,27
8294,8413,878
8295,8413,9648
8296,808087,35
8297,808087,14
8298,2057,53
8299,2057,18
8300,2057,9648
8301,2057,10749
8302,114150,35
8303,114150,10402
8304,114150,10749
8305,39514,28
8306,39514,12
8307,39514,35
8308,39514,80
8309,39514,53
8310,54523,80
8311,54523,18
8312,54523,53
8313,218043,53
8314,218043,28
8315,218043,878
8316,559581,878
8317,559581,18
8318,559581,53
8319,559581,12
8320,310307,18
8321,310307,36
8322,11636,28
8323,11636,53
8324,11636,80
8325,11636,18
8326,416194,28
8327,416194,18
8328,416194,53
8329,296065,27
8330,296065,9648
8331,286687,10749
8332,286687,18
8333,286687,35
8334,714869,10749
8335,714869,35
8336,375366,28
8337,375366,27
8338,375366,878
8339,284674,878
8340,284674,53
8341,740925,27
8342,740925,53
8343,740925,9648
8344,629028,35
8345,629028,28
8346,629028,53
8347,2133,28
8348,2133,12
8349,2133,18
8350,2133,53
8351,210860,35
8352,210860,12
8353,296524,18
8354,296524,28
8355,75948,28
8356,75948,14
8357,758902,28
8358,758902,12
8359,758902,18
8360,758902,14
8361,758902,10749
8362,666243,16
8363,666243,28
8364,666243,14
8365,758330,35
8366,758330,10749
8367,758330,18
8368,1061945,18
8369,1061945,27
8370,793602,18
8371,738652,53
8372,738652,80
8373,738652,28
8374,616651,18
8375,616651,80
8376,616651,53
8377,592508,28
8378,592508,80
8379,592508,53
8380,58857,12
8381,58857,18
8382,58857,28
8383,116745,12
8384,116745,35
8385,116745,18
8386,116745,14
8387,289,18
8388,289,10749
8389,9823,28
8390,9823,14
8391,9823,878
8392,49021,28
8393,49021,12
8394,49021,53
8395,1115341,10402
8396,20533,28
8397,20533,37
8398,20533,18
8399,20533,14
8400,20533,53
8401,1116553,18
8402,1116553,27
8403,546726,18
8404,546726,10749
8405,334533,12
8406,334533,18
8407,10925,27
8408,10925,35
8409,3558,18
8410,187,53
8411,187,28
8412,187,80
8413,13205,16
8414,13205,18
8415,13205,10751
8416,843267,16
8417,843267,28
8418,843267,12
8419,843267,18
8420,843267,9648
8421,82703,16
8422,82703,12
8423,82703,10751
8424,1117865,18
8425,341013,28
8426,341013,53
8427,1585,18
8428,1585,10751
8429,1585,14
8430,9793,27
8431,9793,53
8432,441130,16
8433,441130,10751
8434,441130,12
8435,441130,14
8436,44571,28
8437,44571,53
8438,44571,878
8439,522212,18
8440,522212,80
8441,522212,36
8442,10201,35
8443,10201,10749
8444,6499,28
8445,6499,12
8446,6499,10751
8447,6499,14
8448,6499,878
8449,675319,878
8450,675319,53
8451,675319,9648
8452,22970,27
8453,22970,14
8454,258509,12
8455,258509,16
8456,258509,35
8457,258509,10751
8458,77174,10751
8459,77174,16
8460,77174,12
8461,77174,35
8462,1041898,18
8463,549435,53
8464,549435,27
8465,34067,10751
8466,34067,12
8467,34067,16
8468,34067,14
8469,34067,28
8470,34067,878
8471,544,10749
8472,544,35
8473,244,12
8474,244,14
8475,244,27
8476,46529,28
8477,46529,53
8478,46529,878
8479,46529,12
8480,644100,18
8481,644100,10749
8482,644100,35
8483,10974,12
8484,10974,28
8485,10974,35
8486,685833,10749
8487,14537,28
8488,14537,18
8489,14537,36
8490,11699,18
8491,11699,80
8492,587727,10749
8493,339692,80
8494,339692,18
8495,339692,53
8496,43959,10751
8497,43959,18
8498,48138,28
8499,48138,9648
8500,48138,53
8501,1957,18
8502,1957,53
8503,599975,27
8504,599975,53
8505,6003,18
8506,6003,10749
8507,17609,18
8508,17609,27
8509,17609,53
8510,75629,16
8511,75629,878
8512,75629,28
8513,75629,18
8514,9475,18
8515,480881,18
8516,337170,28
8517,337170,35
8518,337170,80
8519,337170,18
8520,337170,53
8521,862855,28
8522,862855,12
8523,862855,18
8524,395990,28
8525,395990,80
8526,395990,18
8527,395990,53
8528,1022924,35
8529,10718,28
8530,9362,27
8531,9362,35
8532,9362,28
8533,220289,53
8534,220289,878
8535,74513,28
8536,74513,18
8537,74513,10752
8538,829358,27
8539,33273,28
8540,33273,53
8541,33273,18
8542,78215,10752
8543,78215,28
8544,78215,18
8545,11411,28
8546,11411,12
8547,11411,878
8548,81481,18
8549,13788,27
8550,13788,53
8551,13788,9648
8552,825997,28
8553,825997,53
8554,770903,18
8555,770903,10749
8556,174772,878
8557,174772,53
8558,68728,14
8559,68728,12
8560,68728,10751
8561,9539,27
8562,9539,18
8563,9539,53
8564,416494,35
8565,416494,14
8566,416494,878
8567,531876,10752
8568,531876,18
8569,531876,36
8570,531876,28
8571,843,18
8572,843,10749
8573,44729,28
8574,44729,16
8575,44729,35
8576,20048,35
8577,20048,10749
8578,11811,27
8579,11811,35
8580,11811,14
8581,818415,18
8582,818415,10752
8583,454227,28
8584,454227,36
8585,454227,18
8586,454227,10752
8587,1857,16
8588,1857,878
8589,1857,28
8590,1857,12
8591,1857,10751
8592,10285,27
8593,334543,18
8594,713607,10749
8595,947,12
8596,947,18
8597,947,36
8598,947,10752
8599,11978,18
8600,9312,28
8601,9312,14
8602,353616,35
8603,353616,10402
8604,356305,35
8605,711642,10749
8606,119283,28
8607,119283,80
8608,668,12
8609,668,28
8610,668,53
8611,167032,27
8612,167032,53
8613,504949,18
8614,504949,36
8615,504949,10752
8616,49049,28
8617,49049,878
8618,9032,35
8619,9032,18
8620,497582,12
8621,497582,9648
8622,497582,35
8623,497582,80
8624,137094,28
8625,137094,18
8626,137094,53
8627,57212,10752
8628,57212,18
8629,57212,28
8630,11838,27
8631,19404,35
8632,19404,18
8633,19404,10749
8634,8488,35
8635,8488,18
8636,8488,10749
8637,763149,27
8638,763149,80
8639,763149,18
8640,763149,53
8641,431530,35
8642,5252,18
8643,5252,53
8644,141,14
8645,141,18
8646,141,9648
8647,445993,28
8648,249164,18
8649,10068,10749
8650,10068,18
8651,509,10749
8652,509,35
8653,45772,16
8654,45772,10751
8655,1093994,28
8656,1093994,53
8657,8645,53
8658,8645,878
8659,462,18
8660,532030,35
